3
65
0.187089 -0.722769
0.183941 -0.726769
0.181991 -0.730003
0.180858 -0.732726
0.179743 -0.736281
0.178974 -0.740060
0.178565 -0.744190
0.178644 -0.748323
0.179257 -0.752197
0.180381 -0.755870
0.181941 -0.759225
0.183561 -0.761195
0.186142 -0.763757
0.189123 -0.766128
0.192576 -0.768337
0.196360 -0.770242
0.200116 -0.771591
0.204604 -0.772849
0.208484 -0.773443
0.211040 -0.773409
0.212978 -0.773059
0.215380 -0.772407
0.220022 -0.771196
0.223473 -0.769896
0.227211 -0.768276
0.229799 -0.766845
0.232629 -0.765031
0.236788 -0.762175
0.240046 -0.759474
0.242710 -0.756799
0.244936 -0.754133
0.246168 -0.752141
0.249340 -0.747519
0.252134 -0.743180
0.254544 -0.739336
0.256406 -0.736374
0.258963 -0.732359
0.261045 -0.728986
0.262802 -0.725814
0.264487 -0.722193
0.265324 -0.719330
0.266088 -0.715216
0.265776 -0.712950
0.264866 -0.709995
0.263663 -0.707896
0.262141 -0.706308
0.259692 -0.705111
0.254986 -0.703733
0.248816 -0.701465
0.244687 -0.701111
0.240173 -0.700942
0.235754 -0.700991
0.231822 -0.701244
0.227852 -0.701651
0.224163 -0.702212
0.220051 -0.703024
0.216455 -0.703997
0.212633 -0.705272
0.209706 -0.706562
0.206251 -0.708293
0.203623 -0.709895
0.199909 -0.712290
0.196996 -0.714459
0.192800 -0.717725
0.189377 -0.720765
64
0.686841 -0.478372
0.683704 -0.480220
0.680917 -0.482444
0.677767 -0.485336
0.674534 -0.488683
0.671739 -0.492053
0.668964 -0.495733
0.666339 -0.499532
0.663727 -0.503559
0.661348 -0.507498
0.659037 -0.511576
0.656695 -0.515982
0.654536 -0.520409
0.652602 -0.524816
0.650764 -0.529475
0.649157 -0.534154
0.647982 -0.538419
0.647204 -0.542324
0.646552 -0.546831
0.646222 -0.551237
0.646220 -0.555495
0.646562 -0.559339
0.647215 -0.562815
0.648217 -0.566450
0.649770 -0.571344
0.651548 -0.575778
0.653560 -0.580095
0.655496 -0.583474
0.657853 -0.587092
0.660357 -0.590325
0.663783 -0.593679
0.667075 -0.595796
0.669085 -0.595318
0.672166 -0.593657
0.675298 -0.591125
0.679178 -0.587709
0.682160 -0.584122
0.684560 -0.580501
0.687102 -0.576314
0.689074 -0.572433
