2
1086
0.998413 -0.749585
0.999878 -0.746747
1.000000 -0.741272
1.000000 -0.735413
1.000000 -0.729553
1.000000 -0.723694
1.000000 -0.717834
1.000000 -0.711975
1.000000 -0.706116
1.000000 -0.700256
1.000000 -0.694397
1.000000 -0.688538
1.000000 -0.682678
1.000000 -0.676819
1.000000 -0.670959
1.000000 -0.665100
1.000000 -0.659241
1.000000 -0.653381
1.000000 -0.647522
1.000000 -0.641663
1.000000 -0.635803
1.000000 -0.629944
1.000000 -0.624084
1.000000 -0.618225
1.000000 -0.612366
1.000000 -0.606506
1.000000 -0.600647
1.000000 -0.594788
1.000000 -0.588928
1.000000 -0.583069
1.000000 -0.577209
1.000000 -0.571350
1.000000 -0.565491
1.000000 -0.559631
1.000000 -0.553772
1.000000 -0.547913
1.000000 -0.542053
1.000000 -0.536194
1.000000 -0.530334
1.000000 -0.524475
1.000000 -0.518616
1.000000 -0.512756
1.000000 -0.506897
1.000000 -0.501038
1.000000 -0.495178
1.000000 -0.489319
1.000000 -0.483459
1.000000 -0.477600
1.000000 -0.471741
1.000000 -0.465881
1.000000 -0.460022
1.000000 -0.454163
1.000000 -0.448303
1.000000 -0.442444
1.000000 -0.436584
1.000000 -0.430725
1.000000 -0.424866
1.000000 -0.419006
1.000000 -0.413147
1.000000 -0.407288
1.000000 -0.401428
1.000000 -0.395569
1.000000 -0.389709
1.000000 -0.383850
1.000000 -0.377991
1.000000 -0.372131
1.000000 -0.366272
1.000000 -0.360413
1.000000 -0.354553
1.000000 -0.348694
1.000000 -0.342834
1.000000 -0.336975
1.000000 -0.331116
1.000000 -0.325256
1.000000 -0.319397
1.000000 -0.313538
1.000000 -0.307678
1.000000 -0.301819
1.000000 -0.295959
1.000000 -0.290100
1.000000 -0.284241
1.000000 -0.278381
1.000000 -0.272522
1.000000 -0.266663
1.000000 -0.260803
1.000000 -0.254944
1.000000 -0.249084
1.000000 -0.243225
1.000000 -0.237366
1.000000 -0.231506
1.000000 -0.225647
1.000000 -0.219788
1.000000 -0.213928
1.000000 -0.208069
1.000000 -0.202209
1.000000 -0.196350
1.000000 -0.190491
1.000000 -0.184631
1.000000 -0.178772
1.000000 -0.172913
1.000000 -0.167053
1.000000 -0.161194
1.000000 -0.155334
1.000000 -0.149475
1.000000 -0.143616
1.000000 -0.137756
1.000000 -0.131897
1.000000 -0.126038
1.000000 -0.120178
1.000000 -0.114319
1.000000 -0.108459
1.000000 -0.102600
1.000000 -0.096741
1.000000 -0.090881
1.000000 -0.085022
1.000000 -0.079163
1.000000 -0.073303
1.000000 -0.067444
1.000000 -0.061584
1.000000 -0.055725
1.000000 -0.049866
1.000000 -0.044006
1.000000 -0.038147
1.000000 -0.032288
1.000000 -0.026428
1.000000 -0.020569
1.000000 -0.014709
1.000000 -0.008850
1.000000 -0.002991
1.000000 0.002869
1.000000 0.008728
1.000000 0.014587
1.000000 0.020447
1.000000 0.026306
1.000000 0.032166
1.000000 0.038025
1.000000 0.043884
1.000000 0.049744
1.000000 0.055603
1.000000 0.061462
1.000000 0.067322
1.000000 0.073181
1.000000 0.079041
1.000000 0.084900
1.000000 0.090759
1.000000 0.096619
1.000000 0.102478
1.000000 0.108337
1.000000 0.114197
1.000000 0.120056
1.000000 0.125916
1.000000 0.131775
1.000000 0.137634
1.000000 0.143494
1.000000 0.149353
1.000000 0.155212
1.000000 0.161072
1.000000 0.166931
1.000000 0.172791
1.000000 0.178650
1.000000 0.184509
1.000000 0.190369
1.000000 0.196228
1.000000 0.202087
0.999983 0.207947
0.999697 0.213318
0.996744 0.214233
0.993649 0.211303
0.991135 0.207947
0.988696 0.204608
0.985773 0.201679
0.982843 0.198669
0.979971 0.195740
0.976563 0.193298
0.973154 0.190857
0.970282 0.187927
0.968329 0.184030
0.967285 0.179148
0.965887 0.174744
0.964423 0.170349
0.962891 0.165958
0.961359 0.161563
0.959406 0.157654
0.956607 0.154724
0.954156 0.151306
0.951169 0.148376
0.947760 0.145935
0.944881 0.143005
0.942431 0.139587
0.940353 0.135681
0.937921 0.132266
0.935046 0.129336
