2
323
0.967524 -0.716959
0.972182 -0.707921
0.976041 -0.699212
0.979733 -0.689560
0.983071 -0.679344
0.986025 -0.668696
0.988589 -0.657729
0.990778 -0.646528
0.992619 -0.635160
0.994146 -0.623675
0.995397 -0.612110
0.996410 -0.600489
0.997222 -0.588832
0.997867 -0.577152
0.998373 -0.565457
0.998768 -0.553752
0.999074 -0.542042
0.999308 -0.530328
0.999486 -0.518612
0.999620 -0.506895
0.999721 -0.495177
0.999797 -0.483458
0.999852 -0.471741
0.999894 -0.460022
0.999924 -0.448303
0.999945 -0.436584
0.999961 -0.424866
0.999973 -0.413147
0.999981 -0.401428
0.999986 -0.389709
0.999991 -0.377991
0.999993 -0.366272
0.999995 -0.354553
0.999997 -0.342834
0.999998 -0.331116
0.999999 -0.319397
0.999999 -0.307678
0.999999 -0.295959
1.000000 -0.284241
1.000000 -0.272522
1.000000 -0.260803
1.000000 -0.249084
1.000000 -0.237366
1.000000 -0.225647
1.000000 -0.213928
1.000000 -0.202209
1.000000 -0.190491
1.000000 -0.178772
1.000000 -0.167053
1.000000 -0.155334
1.000000 -0.143616
1.000000 -0.131897
1.000000 -0.120178
1.000000 -0.108459
1.000000 -0.096741
1.000000 -0.085022
1.000000 -0.073303
1.000000 -0.061584
1.000000 -0.049866
0.999999 -0.038147
0.999995 -0.026428
0.999987 -0.014709
0.999969 -0.002991
0.999929 0.008728
0.999850 0.020446
0.999701 0.032163
0.999435 0.043875
0.998984 0.055576
0.998252 0.067248
0.997120 0.078850
0.995451 0.090307
0.993074 0.101470
0.989825 0.112057
0.985640 0.121511
0.981128 0.128033
0.977806 0.130208
0.973991 0.131024
0.967556 0.131967
0.963002 0.131379
0.957287 0.129761
0.951578 0.127283
0.945870 0.123928
0.940645 0.119939
0.934316 0.114537
0.929724 0.109649
0.925548 0.104475
0.922082 0.099477
0.917999 0.093115
0.912054 0.083841
0.905778 0.073809
0.901261 0.066012
0.896810 0.058087
0.892737 0.050585
0.888756 0.043030
0.884996 0.035646
0.881286 0.028089
0.877896 0.020855
0.874829 0.013934
0.871464 0.006009
0.869878 0.001780
0.868535 -0.002234
0.866246 -0.009236
0.864496 -0.015079
0.862782 -0.021264
0.861143 -0.027612
0.859696 -0.033656
0.857595 -0.042562
0.855840 -0.050358
0.854218 -0.057755
0.852308 -0.066434
0.850962 -0.072526
0.849493 -0.078998
0.847121 -0.089160
0.845248 -0.096747
0.843290 -0.104381
0.842268 -0.108027
0.841106 -0.111955
0.839560 -0.117083
0.837479 -0.123903
0.835338 -0.130799
0.833605 -0.136260
0.832038 -0.141123
0.829627 -0.148620
0.827947 -0.153810
0.825876 -0.160217
0.823697 -0.166979
0.821373 -0.174223
0.819995 -0.178574
0.817777 -0.185636
0.816503 -0.189775
